72.51_0.00_997.00_658.86_0.00_577.90 0.738 0.264 2.790 0/0
807.88_997.00_0.00_132.50_170.54_0.00 0.730 0.265 2.754 0/0
634.63_0.00_0.00_87.88_997.00_738.03 0.739 0.279 2.647 0/0
0.00_954.98_21.21_997.00_997.00_14.12 0.772 0.331 2.331 0/0
997.00_775.35_419.11_997.00_692.31_0.00 0.737 0.277 2.663 0/0
0.00_889.16_764.03_997.00_705.03_0.00 0.742 0.272 2.724 0/0
997.00_964.12_213.00_997.00_0.00_354.84 0.737 0.275 2.678 0/0
677.75_997.00_997.00_985.41_876.36_0.00 0.754 0.296 2.543 0/0
0.00_137.02_384.80_0.00_997.00_686.88 0.746 0.286 2.608 0/0
875.08_0.00_997.00_133.58_839.31_997.00 0.737 0.280 2.632 0/0
979.57_0.00_132.63_997.00_0.00_796.89 0.730 0.265 2.759 0/0
462.77_0.00_0.00_197.38_485.59_997.00 0.739 0.279 2.647 0/0
769.52_997.00_0.00_537.07_997.00_712.79 0.732 0.268 2.729 0/0
673.43_997.00_0.00_617.97_219.14_0.00 0.733 0.283 2.591 0/0
0.00_605.68_768.97_997.00_760.88_0.00 0.743 0.268 2.774 0/0
997.00_135.63_0.00_508.03_199.78_997.00 0.730 0.264 2.766 0/0
997.00_538.64_767.14_997.00_0.00_98.57 0.741 0.267 2.780 0/0
414.02_0.00_0.00_273.48_725.31_997.00 0.734 0.274 2.683 0/0
76.33_0.00_997.00_646.46_0.00_65.35 0.731 0.265 2.763 0/0
0.00_311.50_997.00_174.36_168.84_997.00 0.730 0.263 2.778 0/0
306.86_0.00_997.00_8.71_0.00_294.50 0.738 0.278 2.658 0/0
626.39_0.00_997.00_487.84_403.73_997.00 0.731 0.269 2.713 0/0
0.00_429.13_143.24_0.00_997.00_249.47 0.734 0.271 2.708 0/0
114.71_0.00_997.00_541.00_569.28_997.00 0.735 0.266 2.769 0/0
833.53_997.00_997.00_792.96_280.13_0.00 0.732 0.269 2.719 0/0
57.02_997.00_997.00_837.90_726.12_0.00 0.730 0.265 2.759 0/0
0.00_242.18_544.74_997.00_102.98_0.00 0.730 0.269 2.714 0/0
997.00_181.40_398.25_0.00_564.08_997.00 0.738 0.276 2.674 0/0
997.00_966.98_0.00_474.54_304.38_0.00 0.740 0.264 2.802 0/0
0.00_241.17_997.00_584.74_262.50_997.00 0.729 0.263 2.776 0/0
161.18_997.00_689.17_0.00_997.00_548.21 0.730 0.264 2.765 0/0
139.96_0.00_997.00_318.52_0.00_247.62 0.732 0.266 2.749 0/0
997.00_371.26_0.00_878.10_180.05_0.00 0.730 0.264 2.769 0/0
100.96_997.00_564.78_0.00_997.00_967.14 0.730 0.264 2.766 0/0
0.00_550.75_832.33_997.00_618.17_0.00 0.731 0.266 2.748 0/0
0.00_692.56_136.43_997.00_748.14_0.00 0.736 0.281 2.624 0/0
211.96_997.00_0.00_5.01_997.00_996.73 0.729 0.264 2.761 0/0
427.91_997.00_634.48_0.00_997.00_69.01 0.729 0.264 2.763 0/0
893.09_0.00_968.20_997.00_997.00_189.51 0.729 0.273 2.672 0/0
655.77_997.00_997.00_514.89_0.00_908.38 0.730 0.266 2.744 0/0
731.60_0.00_416.39_997.00_0.00_816.05 0.730 0.263 2.770 0/0
997.00_411.24_61.66_0.00_398.92_997.00 0.729 0.263 2.771 0/0
682.53_0.00_952.94_997.00_997.00_630.26 0.739 0.264 2.803 0/0
997.00_48.28_0.00_331.18_435.66_0.00 0.731 0.265 2.760 0/0
320.16_0.00_765.08_997.00_0.00_881.76 0.782 0.263 2.968 0/0
0.00_750.04_293.86_997.00_975.53_0.00 0.734 0.272 2.699 0/0
774.24_0.00_997.00_415.65_0.00_332.15 0.744 0.267 2.786 0/0
0.00_76.16_399.88_997.00_997.00_174.25 0.730 0.264 2.761 0/0
380.22_997.00_0.00_550.34_997.00_591.97 0.730 0.266 2.745 0/0
427.19_0.00_997.00_187.98_27.47_997.00 0.738 0.278 2.653 0/0
374.95_0.00_997.00_4.99_0.00_467.86 0.743 0.285 2.609 0/0
660.79_997.00_0.00_475.96_633.55_0.00 0.733 0.269 2.719 0/0
997.00_971.37_680.50_997.00_0.00_704.12 0.752 0.297 2.527 0/0
174.71_997.00_254.18_0.00_0.00_346.24 0.733 0.264 2.778 0/0
997.00_501.98_0.00_355.58_559.63_997.00 0.731 0.263 2.777 0/0
0.00_214.04_997.00_688.34_299.81_997.00 0.735 0.263 2.790 0/0
997.00_455.34_898.84_997.00_0.00_132.13 0.734 0.273 2.692 0/0
0.00_966.50_192.48_0.00_588.29_997.00 0.730 0.264 2.763 0/0
809.51_997.00_997.00_142.72_804.43_0.00 0.731 0.266 2.745 0/0
0.00_879.31_997.00_342.78_800.67_0.00 0.731 0.266 2.750 0/0
658.28_0.00_997.00_54.00_0.00_485.48 0.750 0.294 2.550 0/0
262.04_997.00_0.00_194.36_997.00_973.93 0.734 0.266 2.754 0/0
997.00_825.35_854.49_0.00_301.74_997.00 0.732 0.267 2.742 0/0
997.00_217.29_655.95_997.00_0.00_445.87 0.731 0.265 2.757 0/0
997.00_2.02_817.71_0.00_0.00_272.97 0.761 0.308 2.469 0/0
0.00_267.34_635.68_997.00_247.68_0.00 0.734 0.265 2.775 0/0
0.00_300.55_997.00_56.28_706.30_0.00 0.729 0.264 2.765 0/0
0.00_108.31_997.00_513.96_414.49_997.00 0.738 0.264 2.800 0/0
997.00_99.88_962.42_0.00_0.00_365.01 0.755 0.305 2.473 0/0
0.00_413.63_997.00_956.90_912.67_997.00 0.729 0.264 2.764 0/0
874.93_0.00_0.00_595.73_222.54_997.00 0.731 0.268 2.729 0/0
997.00_127.64_0.00_560.80_916.70_997.00 0.730 0.264 2.768 0/0
997.00_595.38_52.06_997.00_421.07_0.00 0.729 0.264 2.767 0/0
997.00_52.25_205.97_0.00_0.00_10.07 0.734 0.272 2.699 0/0
63.12_0.00_997.00_244.27_764.30_997.00 0.730 0.266 2.749 0/0
829.84_997.00_0.00_317.94_628.04_0.00 0.731 0.266 2.751 0/0
0.00_307.83_125.27_0.00_997.00_405.88 0.736 0.274 2.684 0/0
0.00_157.35_997.00_670.22_834.43_0.00 0.734 0.263 2.785 0/0
997.00_587.90_631.01_997.00_0.00_365.63 0.731 0.266 2.748 0/0
255.15_997.00_997.00_995.01_0.00_559.67 0.739 0.280 2.636 0/0
127.58_0.00_0.00_578.48_790.79_997.00 0.733 0.275 2.669 0/0
899.07_997.00_997.00_544.72_156.02_0.00 0.735 0.277 2.655 0/0
52.16_997.00_464.15_0.00_997.00_450.78 0.730 0.263 2.770 0/0
997.00_170.36_808.75_0.00_892.08_997.00 0.735 0.277 2.657 0/0
997.00_166.10_291.90_0.00_114.66_997.00 0.736 0.273 2.690 0/0
402.85_997.00_0.00_287.98_255.67_0.00 0.733 0.264 2.771 0/0
997.00_798.80_550.37_997.00_0.00_374.87 0.739 0.280 2.638 0/0
0.00_881.42_997.00_120.55_61.19_0.00 0.731 0.269 2.721 0/0
345.32_997.00_0.00_16.68_997.00_63.26 0.730 0.264 2.769 0/0
920.20_997.00_997.00_839.44_0.00_831.53 0.738 0.280 2.639 0/0
0.00_81.41_997.00_600.28_595.55_997.00 0.730 0.264 2.762 0/0
125.37_997.00_997.00_642.94_0.00_722.94 0.731 0.266 2.747 0/0
398.37_997.00_997.00_699.08_275.32_0.00 0.738 0.273 2.707 0/0
388.82_997.00_311.27_0.00_997.00_572.66 0.732 0.264 2.772 0/0
997.00_684.51_169.11_997.00_0.00_278.20 0.732 0.266 2.746 0/0
997.00_809.95_562.99_0.00_0.00_287.98 0.742 0.265 2.798 0/0
0.00_179.38_746.69_0.00_997.00_268.94 0.734 0.271 2.707 0/0
0.00_966.83_15.20_0.00_997.00_868.06 0.731 0.264 2.770 0/0
372.96_997.00_997.00_363.20_0.00_453.30 0.735 0.265 2.770 0/0
997.00_684.31_0.00_71.53_364.03_0.00 0.730 0.263 2.771 0/0
147.23_997.00_997.00_779.12_0.00_554.69 0.731 0.276 2.654 0/0
0.00_968.31_652.01_997.00_997.00_417.02 0.745 0.280 2.661 0/0
0.00_344.61_870.24_997.00_560.96_0.00 0.730 0.274 2.664 0/0
997.00_807.36_577.95_0.00_519.37_997.00 0.730 0.267 2.733 0/0
736.27_0.00_997.00_358.35_923.23_997.00 0.730 0.266 2.750 0/0
997.00_147.03_0.00_661.95_524.86_0.00 0.739 0.263 2.811 0/0
451.19_0.00_975.27_997.00_0.00_235.48 0.731 0.263 2.778 0/0
761.37_0.00_817.89_997.00_997.00_771.05 0.734 0.263 2.788 0/0
997.00_364.30_423.37_0.00_689.86_997.00 0.732 0.269 2.725 0/0
831.65_0.00_544.57_997.00_997.00_228.12 0.729 0.264 2.767 0/0
950.68_0.00_629.10_997.00_0.00_60.48 0.731 0.263 2.778 0/0
997.00_620.44_0.00_746.70_470.09_0.00 0.730 0.262 2.781 0/0
616.80_0.00_82.49_997.00_997.00_730.34 0.740 0.264 2.809 0/0
480.52_0.00_997.00_288.48_0.00_179.06 0.739 0.274 2.698 0/0
194.58_0.00_207.97_997.00_997.00_113.21 0.730 0.264 2.766 0/0
103.29_997.00_15.02_0.00_0.00_573.84 0.729 0.264 2.765 0/0
154.06_0.00_997.00_203.16_451.21_997.00 0.732 0.269 2.721 0/0
0.00_276.24_554.48_997.00_155.41_0.00 0.730 0.264 2.764 0/0
140.25_997.00_0.00_689.11_811.69_0.00 0.734 0.270 2.721 0/0
742.15_997.00_997.00_279.64_0.00_795.38 0.731 0.267 2.742 0/0
997.00_564.31_956.39_0.00_638.33_997.00 0.736 0.275 2.673 0/0
0.00_885.38_997.00_297.62_496.39_0.00 0.730 0.266 2.743 0/0
0.00_323.53_997.00_482.74_342.72_0.00 0.729 0.263 2.771 0/0
431.02_997.00_52.31_0.00_997.00_947.21 0.730 0.264 2.765 0/0
0.00_966.10_640.78_997.00_275.06_0.00 0.742 0.280 2.646 0/0
0.00_692.09_997.00_330.94_526.09_997.00 0.730 0.262 2.782 0/0
997.00_610.68_619.77_997.00_0.00_189.42 0.731 0.268 2.726 0/0
0.00_967.67_997.00_67.90_439.39_0.00 0.735 0.267 2.748 0/0
187.27_997.00_618.83_0.00_997.00_565.76 0.730 0.264 2.763 0/0
997.00_417.24_0.00_615.19_316.03_0.00 0.729 0.263 2.770 0/0
997.00_864.43_904.08_0.00_195.32_997.00 0.736 0.267 2.755 0/0
431.16_0.00_0.00_493.57_997.00_665.61 0.733 0.269 2.727 0/0
102.21_997.00_751.81_0.00_997.00_560.38 0.730 0.264 2.765 0/0
183.94_0.00_188.59_997.00_997.00_577.48 0.729 0.263 2.771 0/0
654.14_0.00_136.89_997.00_0.00_577.38 0.730 0.274 2.667 0/0
265.99_997.00_95.73_0.00_997.00_246.04 0.730 0.264 2.765 0/0
997.00_487.57_0.00_796.10_883.35_0.00 0.735 0.263 2.789 0/0
0.00_424.06_849.63_0.00_997.00_512.59 0.731 0.265 2.762 0/0
0.00_253.09_461.86_0.00_832.41_997.00 0.735 0.276 2.664 0/0
997.00_871.53_468.10_997.00_0.00_717.50 0.742 0.282 2.629 0/0
355.20_0.00_997.00_918.32_0.00_259.63 0.738 0.264 2.794 0/0
917.69_997.00_0.00_783.92_997.00_227.44 0.731 0.265 2.755 0/0
304.20_0.00_0.00_16.59_308.51_997.00 0.752 0.300 2.505 0/0
997.00_983.15_0.00_272.39_265.69_997.00 0.730 0.264 2.768 0/0
