0.00-863.16-214.20-997.00-354.14-0.00-997.00-117.47-192.77-997.00 1.29265 0.40237 3.2126 0/0
486.81-0.00-709.29-997.00-997.00-305.49-0.00-955.41-997.00-974.37 1.27683 0.38563 3.3111 0/0
932.41-997.00-940.44-0.00-997.00-627.16-0.00-827.10-333.03-0.00 1.29705 0.38070 3.4070 0/0
396.49-997.00-833.13-0.00-997.00-117.58-0.00-412.01-848.44-997.00 1.30068 0.38127 3.4114 0/0
0.00-252.25-148.03-0.00-657.45-997.00-997.00-881.50-106.55-997.00 1.30640 0.38510 3.3923 0/0
445.76-0.00-444.10-997.00-997.00-830.04-0.00-279.65-0.00-901.09 1.28730 0.37706 3.4141 0/0
604.98-997.00-179.85-0.00-997.00-406.80-0.00-70.95-997.00-92.19 1.28981 0.38142 3.3816 0/0
199.72-0.00-807.19-997.00-0.00-961.67-997.00-711.99-0.00-666.99 1.29343 0.38018 3.4021 0/0
997.00-925.21-38.87-0.00-256.99-997.00-0.00-567.75-997.00-69.09 1.29536 0.39200 3.3045 0/0
0.00-59.44-407.81-0.00-583.07-997.00-997.00-101.62-584.93-0.00 1.28649 0.38319 3.3573 0/0
841.30-0.00-997.00-863.62-405.89-997.00-0.00-274.50-515.13-997.00 1.29217 0.38255 3.3778 0/0
0.00-242.98-995.66-0.00-683.79-997.00-997.00-277.45-255.52-997.00 1.31278 0.38277 3.4297 0/0
0.00-260.73-997.00-301.11-899.49-0.00-23.85-997.00-890.09-997.00 1.29859 0.38037 3.4140 0/0
565.87-997.00-474.88-0.00-0.00-31.79-997.00-578.91-679.95-997.00 1.29460 0.38108 3.3972 0/0
674.75-0.00-25.04-997.00-997.00-696.37-0.00-125.46-997.00-598.30 1.29120 0.37867 3.4098 0/0
225.28-0.00-709.55-997.00-0.00-257.94-997.00-89.15-0.00-914.23 1.31572 0.38154 3.4484 0/0
101.02-0.00-997.00-548.12-0.00-363.95-758.33-997.00-384.34-0.00 1.29672 0.38217 3.3930 0/0
359.16-0.00-997.00-383.96-0.00-404.66-825.70-997.00-997.00-888.57 1.27847 0.43239 2.9568 0/0
0.00-679.13-257.63-997.00-997.00-961.57-78.75-0.00-96.58-0.00 1.31141 0.37989 3.4521 0/0
997.00-110.98-0.00-823.48-636.43-0.00-857.97-997.00-0.00-524.61 1.29719 0.38046 3.4095 0/0
0.00-963.93-997.00-228.69-695.71-0.00-341.58-997.00-268.61-0.00 1.29541 0.38379 3.3753 0/0
368.10-997.00-5.24-0.00-0.00-648.96-997.00-976.72-563.25-0.00 1.29579 0.38128 3.3985 0/0
146.24-997.00-508.79-0.00-0.00-18.39-997.00-861.01-997.00-127.03 1.27232 0.38023 3.3462 0/0
662.72-997.00-0.00-555.61-142.96-0.00-997.00-90.68-0.00-258.96 1.29287 0.38024 3.4002 0/0
440.40-0.00-997.00-195.03-0.00-370.18-606.92-997.00-327.92-997.00 1.29943 0.38250 3.3973 0/0
0.00-370.35-997.00-421.77-604.41-997.00-358.61-0.00-0.00-589.42 1.27513 0.38247 3.3339 0/0
997.00-603.85-146.04-997.00-682.67-0.00-0.00-65.44-266.63-0.00 1.28532 0.38014 3.3812 0/0
187.94-997.00-104.54-0.00-0.00-365.80-997.00-924.25-0.00-328.83 1.28817 0.38356 3.3584 0/0
