997.00_174.71_239.11_997.00_770.61_0.00_0.00_952.64_997.00_133.47 30.196 18.178 1.661 0/0
0.00_674.27_346.22_997.00_997.00_444.69_616.43_0.00_997.00_996.08 24.699 13.830 1.786 0/0
94.00_997.00_0.00_458.81_187.46_0.00_997.00_385.70_997.00_952.76 24.727 13.942 1.774 0/0
283.81_997.00_955.11_0.00_997.00_926.80_0.00_55.75_137.79_997.00 24.615 14.016 1.756 0/0
997.00_504.42_552.07_0.00_794.37_997.00_0.00_771.62_807.58_0.00 24.933 13.995 1.782 0/0
0.00_513.21_997.00_749.46_332.46_0.00_504.43_997.00_0.00_539.29 25.917 14.529 1.784 0/0
655.51_0.00_439.83_997.00_0.00_0.50_997.00_50.73_997.00_638.45 24.607 14.115 1.743 0/0
709.46_0.00_997.00_152.98_683.88_997.00_0.00_899.74_160.14_997.00 26.308 15.391 1.709 0/0
763.89_997.00_0.00_603.08_140.29_0.00_997.00_858.39_787.02_997.00 27.418 15.308 1.791 0/0
0.00_100.72_123.15_997.00_333.53_0.00_997.00_696.04_997.00_116.89 24.188 14.297 1.692 0/0
696.59_0.00_997.00_387.00_0.00_288.19_54.81_997.00_997.00_990.33 24.860 13.705 1.814 0/0
997.00_276.33_0.00_413.86_609.89_0.00_520.91_997.00_793.96_997.00 24.720 13.797 1.792 0/0
961.16_0.00_0.00_775.37_997.00_391.40_290.02_997.00_997.00_717.66 25.580 14.321 1.786 0/0
0.00_143.53_65.70_997.00_689.31_0.00_997.00_723.32_0.00_162.91 24.668 14.381 1.715 0/0
997.00_53.88_647.43_0.00_0.00_71.91_552.90_997.00_997.00_395.30 24.988 14.588 1.713 0/0
110.06_0.00_0.00_562.65_698.94_997.00_997.00_754.65_957.62_0.00 24.270 13.870 1.750 0/0
0.00_411.23_885.03_0.00_997.00_629.81_523.28_997.00_0.00_643.70 25.001 14.089 1.774 0/0
997.00_105.67_730.08_0.00_0.00_867.36_121.46_997.00_662.39_997.00 26.645 15.450 1.725 0/0
997.00_540.79_663.97_997.00_533.84_0.00_0.00_662.92_880.52_997.00 25.079 13.858 1.810 0/0
997.00_635.08_14.21_0.00_0.00_958.21_580.65_997.00_289.71_0.00 25.391 14.525 1.748 0/0
861.78_0.00_223.42_997.00_0.00_572.08_997.00_274.80_307.59_997.00 26.381 14.890 1.772 0/0
0.00_235.18_997.00_249.80_397.50_997.00_6.77_0.00_997.00_343.76 24.832 14.699 1.689 0/0
997.00_65.17_390.74_0.00_0.00_89.69_267.25_997.00_0.00_240.47 26.099 15.771 1.655 0/0
