997.00-539.84-0.00-428.91-75.16-997.00-300.87-0.00 0.99925 0.29747 3.3592 0/0
46.88-0.00-0.00-318.86-997.00-373.78-225.42-997.00 1.00615 0.30674 3.2801 0/0
915.16-0.00-997.00-754.34-435.25-997.00-0.00-591.24 0.99550 0.29110 3.4198 0/0
531.95-0.00-0.00-577.29-727.63-997.00-997.00-804.78 0.98892 0.29655 3.3347 0/0
429.49-0.00-0.00-419.23-997.00-992.80-786.80-997.00 0.99207 0.29825 3.3263 0/0
391.39-997.00-359.05-0.00-0.00-650.74-997.00-144.54 1.01625 0.28990 3.5055 0/0
896.27-0.00-264.29-997.00-0.00-617.55-997.00-426.95 0.99023 0.29660 3.3386 0/0
490.30-0.00-757.11-997.00-0.00-57.19-997.00-878.07 0.99181 0.29564 3.3548 0/0
369.24-0.00-997.00-2.73-0.00-652.86-739.01-997.00 0.98852 0.30333 3.2589 0/0
860.61-997.00-386.76-0.00-997.00-455.18-0.00-108.35 0.99909 0.29258 3.4147 0/0
421.27-997.00-226.01-0.00-0.00-630.76-997.00-924.29 0.99974 0.28986 3.4491 0/0
857.25-997.00-0.00-579.11-997.00-60.05-866.55-0.00 0.99193 0.29441 3.3692 0/0
982.39-997.00-0.00-124.95-834.08-0.00-997.00-110.04 0.99315 0.29537 3.3624 0/0
514.00-0.00-443.41-997.00-997.00-544.92-0.00-240.19 0.99393 0.29564 3.3620 0/0
997.00-471.90-0.00-16.12-890.15-0.00-96.09-997.00 0.98632 0.29443 3.3499 0/0
0.00-281.14-6.87-997.00-997.00-471.47-579.03-0.00 0.97666 0.29619 3.2975 0/0
997.00-941.73-0.00-733.66-120.19-0.00-401.17-997.00 0.99765 0.29819 3.3457 0/0
0.00-909.46-906.00-997.00-850.30-0.00-997.00-325.59 0.99929 0.29072 3.4373 0/0
997.00-675.10-9.35-0.00-0.00-283.37-894.40-997.00 0.99703 0.29723 3.3544 0/0
24.01-997.00-23.75-0.00-997.00-343.56-0.00-951.28 0.98440 0.29672 3.3175 0/0
0.00-972.67-132.05-997.00-23.51-0.00-997.00-11.87 1.00687 0.35521 2.8346 0/0
0.00-864.76-303.73-0.00-997.00-688.72-117.29-997.00 0.99798 0.29529 3.3797 0/0
773.67-997.00-0.00-725.69-997.00-953.43-333.90-0.00 1.01267 0.29267 3.4602 0/0
0.00-32.97-997.00-581.25-763.47-0.00-677.20-997.00 0.99595 0.28950 3.4402 0/0
152.18-0.00-997.00-642.72-0.00-878.23-634.56-997.00 0.99364 0.29830 3.3311 0/0
398.62-0.00-587.80-997.00-997.00-810.86-0.00-665.95 0.99770 0.29418 3.3915 0/0
36.65-997.00-997.00-355.24-0.00-10.80-393.58-0.00 1.00189 0.29278 3.4220 0/0
0.00-823.00-997.00-135.81-182.16-0.00-70.25-997.00 0.98829 0.29835 3.3125 0/0
0.00-894.43-997.00-26.66-722.79-997.00-578.33-0.00 0.99707 0.29800 3.3459 0/0
0.00-889.16-997.00-991.06-562.44-0.00-76.56-997.00 0.98643 0.29936 3.2951 0/0
997.00-10.11-879.92-0.00-0.00-166.44-677.02-997.00 1.00870 0.32872 3.0686 0/0
997.00-13.48-0.00-8.17-319.84-0.00-823.09-997.00 1.01472 0.29352 3.4570 0/0
317.14-0.00-0.00-616.26-813.06-997.00-997.00-509.51 1.00181 0.29272 3.4224 0/0
894.14-0.00-997.00-392.93-100.97-997.00-0.00-49.67 1.00539 0.30694 3.2756 0/0
997.00-459.06-306.02-997.00-643.68-0.00-0.00-236.85 0.99923 0.29546 3.3820 0/0
0.00-751.93-997.00-389.58-648.35-997.00-257.97-0.00 0.98462 0.29924 3.2904 0/0
997.00-510.75-270.13-997.00-0.00-692.89-687.50-0.00 0.99312 0.29930 3.3182 0/0
997.00-884.34-521.84-997.00-0.00-161.19-359.48-0.00 0.98955 0.29809 3.3197 0/0
728.93-997.00-730.74-0.00-0.00-209.71-997.00-555.32 0.99362 0.29609 3.3558 0/0
997.00-163.49-566.12-0.00-0.00-830.29-88.34-997.00 1.00654 0.29704 3.3886 0/0
997.00-324.86-486.21-0.00-0.00-187.92-513.08-997.00 0.99057 0.29454 3.3631 0/0
729.31-0.00-0.00-443.48-313.62-997.00-997.00-964.15 0.99177 0.29293 3.3856 0/0
515.82-0.00-918.16-997.00-997.00-661.98-0.00-64.50 0.98296 0.29551 3.3263 0/0
997.00-57.67-531.57-997.00-423.79-0.00-0.00-42.17 0.98897 0.29580 3.3433 0/0
125.48-0.00-550.48-997.00-997.00-126.25-0.00-169.83 0.99258 0.30588 3.2450 0/0
570.93-997.00-997.00-622.22-267.08-0.00-0.00-610.46 0.99282 0.31369 3.1650 0/0
480.79-997.00-0.00-127.67-997.00-914.46-309.38-0.00 0.99762 0.29376 3.3961 0/0
997.00-29.76-0.00-478.43-889.30-997.00-176.35-0.00 0.98938 0.29824 3.3174 0/0
3.71-0.00-566.02-997.00-0.00-754.01-997.00-636.63 1.03835 0.29632 3.5042 0/0
997.00-794.68-0.00-396.40-639.22-997.00-989.20-0.00 0.99381 0.29567 3.3612 0/0
0.00-100.13-629.24-997.00-596.63-0.00-997.00-849.65 0.99564 0.29100 3.4214 0/0
65.62-0.00-997.00-796.08-44.15-997.00-0.00-469.63 0.99489 0.29582 3.3632 0/0
997.00-361.61-633.29-0.00-775.79-997.00-0.00-840.29 0.99576 0.29313 3.3970 0/0
795.99-0.00-424.89-997.00-0.00-954.64-997.00-269.94 0.99632 0.29546 3.3721 0/0
68.50-997.00-997.00-961.11-853.13-0.00-0.00-522.70 0.98477 0.29715 3.3141 0/0
997.00-318.09-250.72-0.00-868.95-997.00-0.00-925.93 0.97199 0.29420 3.3039 0/0
760.63-997.00-702.36-0.00-0.00-333.37-997.00-234.77 0.97545 0.28840 3.3823 0/0
333.83-997.00-997.00-226.41-0.00-25.33-727.53-0.00 1.00491 0.29540 3.4019 0/0
0.00-671.57-997.00-584.63-928.56-997.00-306.71-0.00 0.99508 0.29525 3.3703 0/0
487.51-0.00-997.00-666.82-639.99-997.00-0.00-931.39 0.98033 0.29308 3.3450 0/0
997.00-10.95-0.00-185.53-26.73-997.00-30.32-0.00 1.00200 0.29668 3.3774 0/0
841.02-997.00-997.00-917.47-445.36-0.00-0.00-804.22 0.99348 0.31268 3.1773 0/0
997.00-986.82-197.22-0.00-128.40-997.00-0.00-715.95 0.99660 0.28845 3.4550 0/0
997.00-485.29-677.14-997.00-707.46-0.00-0.00-288.67 0.99799 0.29475 3.3859 0/0
0.00-324.81-244.96-0.00-607.84-997.00-997.00-377.39 1.00260 0.29341 3.4171 0/0
496.52-0.00-809.45-997.00-997.00-711.16-0.00-772.20 1.00746 0.29384 3.4286 0/0
798.46-0.00-997.00-223.18-649.02-997.00-0.00-498.30 0.99725 0.30050 3.3187 0/0
0.00-111.86-997.00-420.39-125.58-0.00-110.62-997.00 0.99155 0.29633 3.3461 0/0
0.00-749.80-562.94-0.00-130.64-997.00-997.00-91.09 0.99394 0.29764 3.3394 0/0
997.00-102.31-348.90-0.00-90.83-997.00-0.00-184.95 0.97773 0.29515 3.3126 0/0
997.00-592.94-230.33-997.00-11.35-0.00-0.00-530.38 1.00541 0.36038 2.7899 0/0
997.00-82.57-211.33-0.00-0.00-625.33-666.02-997.00 0.99952 0.29724 3.3627 0/0
39.11-0.00-449.56-997.00-997.00-337.60-0.00-972.74 0.98264 0.29880 3.2887 0/0
288.63-0.00-997.00-685.89-0.00-123.28-361.97-997.00 0.99812 0.29834 3.3456 0/0
997.00-339.82-163.99-0.00-0.00-13.21-738.45-997.00 0.99913 0.29417 3.3964 0/0
662.27-0.00-874.42-997.00-0.00-113.73-997.00-320.35 0.99127 0.29232 3.3910 0/0
997.00-657.54-0.00-729.55-803.52-0.00-571.48-997.00 0.99028 0.29907 3.3112 0/0
997.00-296.10-816.57-997.00-540.18-0.00-0.00-325.21 1.00341 0.28767 3.4880 0/0
910.31-997.00-0.00-501.66-890.60-0.00-997.00-577.63 1.00002 0.29508 3.3890 0/0
0.00-843.63-433.77-0.00-477.27-997.00-997.00-704.24 0.99801 0.29833 3.3453 0/0
659.68-997.00-0.00-301.48-997.00-732.99-518.62-0.00 0.98670 0.29435 3.3521 0/0
755.62-0.00-997.00-333.38-0.00-835.89-465.35-997.00 0.99493 0.30028 3.3134 0/0
0.00-865.79-864.91-0.00-515.09-997.00-997.00-79.41 0.99118 0.29776 3.3288 0/0
750.02-997.00-0.00-685.53-836.71-0.00-997.00-226.13 0.99497 0.29492 3.3737 0/0
997.00-221.10-787.16-0.00-471.93-997.00-0.00-798.87 0.98704 0.30518 3.2343 0/0
333.52-0.00-0.00-688.94-575.69-997.00-997.00-906.41 0.99187 0.29190 3.3979 0/0
961.79-0.00-997.00-396.81-0.00-292.26-356.10-997.00 1.00175 0.31105 3.2205 0/0
974.05-0.00-520.60-997.00-0.00-464.78-997.00-857.69 1.00924 0.29921 3.3730 0/0
0.00-82.79-877.18-997.00-776.71-0.00-997.00-807.15 0.99500 0.29308 3.3949 0/0
0.00-83.59-438.58-997.00-997.00-431.42-449.05-0.00 0.99282 0.29097 3.4121 0/0
16.20-997.00-0.00-904.05-997.00-66.07-163.28-0.00 1.01246 0.33141 3.0550 0/0
99.13-997.00-832.47-0.00-997.00-898.14-0.00-590.92 0.99265 0.29340 3.3833 0/0
