195.62_997.00_997.00_205.26_390.10_0.00_0.00_692.62 18.664 7.873 2.371 0/0
463.10_997.00_742.17_0.00_0.00_498.36_997.00_626.85 18.545 7.742 2.395 0/0
326.19_997.00_997.00_990.99_0.00_908.36_3.01_0.00 20.210 11.213 1.802 0/0
101.09_0.00_997.00_422.81_0.00_350.86_246.52_997.00 17.255 7.785 2.216 0/0
25.00_0.00_60.30_997.00_997.00_2.90_0.00_353.37 19.934 7.836 2.544 0/0
997.00_334.27_0.00_913.97_508.45_0.00_844.17_997.00 17.260 7.589 2.274 0/0
0.00_483.55_997.00_324.59_884.06_997.00_46.92_0.00 17.956 7.602 2.362 0/0
491.44_997.00_248.38_0.00_0.00_33.22_997.00_499.83 20.119 10.403 1.934 0/0
916.92_0.00_997.00_115.42_0.00_381.41_735.95_997.00 18.635 9.247 2.015 0/0
997.00_82.51_0.00_338.06_528.01_997.00_782.41_0.00 18.740 7.438 2.520 0/0
402.95_0.00_0.00_336.24_997.00_60.96_467.68_997.00 19.201 10.174 1.887 0/0
997.00_512.46_799.71_0.00_0.00_296.87_130.70_997.00 18.298 8.123 2.253 0/0
666.76_0.00_493.93_997.00_997.00_806.83_0.00_662.74 18.935 7.978 2.373 0/0
997.00_793.67_263.10_997.00_0.00_906.35_302.57_0.00 19.076 9.529 2.002 0/0
997.00_43.05_161.84_997.00_0.00_230.55_805.05_0.00 19.298 7.880 2.449 0/0
528.05_997.00_997.00_299.62_954.76_0.00_0.00_917.33 18.892 9.285 2.035 0/0
997.00_823.51_528.51_997.00_545.30_0.00_0.00_499.00 18.000 7.802 2.307 0/0
997.00_345.71_0.00_376.50_435.09_0.00_597.73_997.00 18.734 8.727 2.147 0/0
151.57_0.00_997.00_693.51_0.00_70.09_689.54_997.00 18.367 9.518 1.930 0/0
0.00_204.42_146.67_997.00_997.00_239.04_789.93_0.00 19.034 7.591 2.508 0/0
630.51_0.00_997.00_838.86_0.00_946.13_954.38_997.00 19.480 7.544 2.582 0/0
