0.00_776.42_997.00_408.39_813.22_997.00_100.21_0.00 1.014 0.355 2.860 0/0
709.27_997.00_997.00_512.07_0.00_489.96_589.52_0.00 1.016 0.349 2.914 0/0
0.00_937.51_825.11_0.00_997.00_147.33_668.37_997.00 1.015 0.348 2.921 0/0
0.00_63.73_380.23_997.00_513.46_0.00_997.00_450.45 1.015 0.347 2.922 0/0
997.00_860.96_262.01_997.00_0.00_948.68_227.50_0.00 1.028 0.360 2.853 0/0
204.39_997.00_997.00_235.75_633.70_0.00_0.00_390.96 1.017 0.352 2.892 0/0
595.17_0.00_997.00_338.58_321.29_997.00_0.00_513.86 1.018 0.350 2.907 0/0
997.00_66.66_0.00_577.65_289.98_0.00_409.35_997.00 1.015 0.347 2.928 0/0
261.84_0.00_0.00_763.31_997.00_325.85_905.68_997.00 1.018 0.349 2.915 0/0
350.41_997.00_997.00_801.12_0.00_586.36_152.37_0.00 1.024 0.361 2.834 0/0
195.62_997.00_997.00_205.26_390.10_0.00_0.00_692.62 1.030 0.352 2.926 0/0
463.10_997.00_742.17_0.00_0.00_498.36_997.00_626.85 1.015 0.347 2.923 0/0
326.19_997.00_997.00_990.99_0.00_908.36_3.01_0.00 1.026 0.360 2.854 0/0
101.09_0.00_997.00_422.81_0.00_350.86_246.52_997.00 1.016 0.351 2.893 0/0
25.00_0.00_60.30_997.00_997.00_2.90_0.00_353.37 1.015 0.346 2.929 0/0
997.00_334.27_0.00_913.97_508.45_0.00_844.17_997.00 1.015 0.347 2.925 0/0
0.00_483.55_997.00_324.59_884.06_997.00_46.92_0.00 1.014 0.347 2.927 0/0
491.44_997.00_248.38_0.00_0.00_33.22_997.00_499.83 1.015 0.347 2.925 0/0
916.92_0.00_997.00_115.42_0.00_381.41_735.95_997.00 1.025 0.362 2.831 0/0
997.00_82.51_0.00_338.06_528.01_997.00_782.41_0.00 1.015 0.347 2.927 0/0
402.95_0.00_0.00_336.24_997.00_60.96_467.68_997.00 1.018 0.350 2.906 0/0
997.00_512.46_799.71_0.00_0.00_296.87_130.70_997.00 1.018 0.352 2.892 0/0
666.76_0.00_493.93_997.00_997.00_806.83_0.00_662.74 1.015 0.347 2.925 0/0
997.00_793.67_263.10_997.00_0.00_906.35_302.57_0.00 1.029 0.356 2.890 0/0
997.00_43.05_161.84_997.00_0.00_230.55_805.05_0.00 1.016 0.348 2.922 0/0
528.05_997.00_997.00_299.62_954.76_0.00_0.00_917.33 1.016 0.348 2.921 0/0
997.00_823.51_528.51_997.00_545.30_0.00_0.00_499.00 1.030 0.362 2.848 0/0
997.00_345.71_0.00_376.50_435.09_0.00_597.73_997.00 1.015 0.360 2.820 0/0
151.57_0.00_997.00_693.51_0.00_70.09_689.54_997.00 1.016 0.347 2.925 0/0
0.00_204.42_146.67_997.00_997.00_239.04_789.93_0.00 1.018 0.350 2.907 0/0
630.51_0.00_997.00_838.86_0.00_946.13_954.38_997.00 1.016 0.350 2.904 0/0
0.00_969.87_997.00_715.02_185.03_0.00_988.97_997.00 1.015 0.347 2.926 0/0
106.20_0.00_298.00_997.00_997.00_231.77_0.00_205.85 1.019 0.346 2.943 0/0
0.00_803.48_963.52_997.00_997.00_721.28_625.72_0.00 1.015 0.347 2.928 0/0
0.00_844.61_997.00_857.28_554.27_0.00_77.36_997.00 1.015 0.347 2.922 0/0
0.00_244.61_935.37_0.00_997.00_926.98_929.19_997.00 1.020 0.347 2.940 0/0
997.00_946.17_0.00_523.14_529.22_997.00_636.74_0.00 1.015 0.347 2.925 0/0
0.00_669.95_959.71_997.00_997.00_952.62_396.14_0.00 1.015 0.347 2.921 0/0
535.76_997.00_0.00_180.40_503.22_0.00_997.00_423.57 1.019 0.348 2.929 0/0
529.56_997.00_0.00_684.34_997.00_585.81_172.47_0.00 1.022 0.354 2.884 0/0
700.81_0.00_997.00_806.26_0.00_969.09_210.81_997.00 1.016 0.352 2.889 0/0
0.00_167.60_200.96_997.00_997.00_83.31_726.86_0.00 1.016 0.349 2.914 0/0
361.53_997.00_166.91_0.00_0.00_346.51_997.00_949.94 1.015 0.347 2.924 0/0
747.16_997.00_0.00_295.64_997.00_232.86_569.03_0.00 1.016 0.349 2.912 0/0
